rsi,currentADX,prevADX,rvol,atrPercentage,upperWick,lowerWick,bodySize,isWhipsaw,directionIntent,target_win
39.9832,16.3234,16.0752,1.2990,0.7310,0.0300,0.0700,1.8600,0,-1,0
64.0173,11.4915,11.1589,2.3602,0.3841,0.1500,0.1500,0.5400,0,1,0
47.1892,11.1109,10.8917,0.6669,0.4095,0.2700,0.2600,0.1500,0,1,0
41.0319,13.0319,11.7176,0.4346,0.3610,0.0000,0.1800,0.2300,0,-1,0
54.2236,13.0850,14.0491,1.3068,0.3895,0.1300,0.3900,0.2700,0,-1,1
32.2670,25.5509,24.0167,0.8853,0.3685,0.0000,0.2800,0.8700,0,-1,0
26.7032,29.5894,27.4297,1.1206,0.4388,0.2200,0.4500,0.7600,0,-1,0
52.6123,40.8265,41.8757,0.3824,0.6745,0.0000,0.0000,1.1400,0,-1,1
33.3419,47.2832,45.6880,2.0527,0.5887,0.0000,0.0800,1.4900,1,-1,0
51.4408,49.3745,51.8937,0.5117,0.4078,0.0600,0.1300,0.5700,0,-1,0
60.3547,21.0366,20.9864,0.8974,0.2935,0.3400,0.0300,0.5600,0,1,0
44.7510,18.6033,19.9911,0.7011,0.3267,0.2900,0.0600,0.0900,0,1,0
35.6543,17.4009,16.5147,2.0144,0.3889,0.0300,0.0900,1.0500,0,-1,0
49.8901,22.8758,23.7671,1.3722,0.4473,0.0400,0.0400,0.3500,0,-1,0
62.6369,18.2328,18.4481,1.2365,0.4262,0.0800,0.3800,0.2500,1,1,0
37.9839,20.2151,19.0528,4.6577,0.6115,0.0000,0.8800,0.4800,0,-1,0
45.1358,29.9056,29.9043,2.1424,0.6715,0.0400,0.4800,0.6100,0,-1,0
57.2796,19.5578,18.9561,0.5194,0.4439,0.1100,0.1200,0.0800,1,1,1
70.9721,31.3378,29.5030,1.0147,0.4250,0.0800,0.0000,0.3500,0,1,0
56.6153,41.2739,42.0326,4.8215,0.3594,0.0900,0.2200,0.2600,0,1,0
64.6843,42.0466,40.6666,4.8743,0.3595,0.6800,0.4000,0.0001,0,1,1
76.8183,52.2687,50.9158,1.5080,0.5254,0.0700,0.0000,1.3800,1,1,1
70.0985,19.5691,16.9946,2.8634,0.2397,0.2500,0.0500,0.2600,0,1,0
55.2023,19.7333,20.6045,0.8825,0.3393,0.0100,0.3200,0.1400,0,1,0
44.3665,17.2850,17.1454,0.9172,0.3492,0.2000,0.2600,0.1100,0,1,0
39.6840,16.0406,13.9111,1.1052,0.2669,0.0000,0.4300,0.1500,0,-1,0
52.0133,29.0918,31.0867,0.5836,0.2219,0.0300,0.0700,0.2700,0,-1,0
52.8670,18.8203,19.7641,0.4283,0.2269,0.0100,0.2800,0.1100,0,1,1
69.6613,24.3613,22.0321,1.9200,0.2883,0.3800,0.0700,0.2600,0,1,0
51.3643,21.8038,22.4139,0.5760,0.4145,0.2300,0.0100,0.2600,0,1,0
35.0107,21.0184,19.7426,2.3977,0.4279,0.0800,0.1600,0.5200,0,-1,0
64.9919,17.1431,15.2787,2.2109,0.3426,0.0500,0.0400,0.7600,1,1,0
54.0994,26.9335,27.2035,0.6840,0.4105,0.1900,0.1800,0.1000,0,1,0
62.8630,21.1599,21.1602,2.1428,0.4724,0.3200,0.3200,0.7100,0,1,1
79.4533,23.9072,21.7128,4.6518,0.5674,0.0900,0.2700,1.6500,0,1,1
67.3327,40.7626,39.2895,4.8586,0.5385,0.5700,0.2900,0.4900,0,1,0
77.6218,44.1943,42.1304,2.4538,0.6362,0.2900,0.5200,1.4300,0,1,0
55.6086,45.8096,47.5964,1.7663,0.7642,0.2000,0.4400,0.7500,0,1,0
41.6847,26.0745,26.0808,2.7635,0.5404,0.0300,0.5000,0.4700,0,-1,1
26.4590,38.5965,37.0752,6.9448,0.5083,0.1600,0.6900,0.9100,0,-1,0
44.4662,40.5886,41.3208,2.2478,0.5644,0.1900,0.1100,0.7700,0,-1,0
58.4766,35.7754,37.9901,1.5829,0.6527,0.1200,0.5700,1.7900,1,-1,0
62.3917,37.4072,36.4704,1.9488,0.9026,1.0100,0.7000,1.4000,1,1,0
41.1127,34.5546,36.6925,3.3532,1.1107,0.2800,0.3700,2.7600,0,1,0
39.1474,16.2773,16.9705,1.5158,0.6536,0.9200,0.4800,0.5000,0,-1,0
56.4958,12.7637,11.3787,1.4099,0.5762,0.3600,0.1100,1.1600,0,-1,0
57.1927,12.2270,12.4752,2.6066,0.5486,0.0100,0.0000,1.6200,1,1,1
73.4202,28.4218,25.8116,4.6233,0.5069,0.8500,0.5700,0.0800,0,1,0
41.2016,21.6417,21.9271,2.1679,0.6976,0.3100,0.4000,1.1100,0,1,0
44.1632,18.7186,19.9895,0.5607,0.8516,0.4100,0.2100,0.9900,0,-1,1
32.1178,24.0261,22.1307,2.2122,0.6611,0.0400,0.4700,1.2900,0,-1,0
40.0378,35.7268,36.2418,0.4141,0.5831,0.3000,0.1000,0.0300,0,-1,0
65.8696,15.9598,14.3945,3.4658,0.4001,0.1400,0.3100,0.6700,0,1,0
42.5876,22.4273,22.3048,1.9216,0.3010,0.0800,0.2600,0.3500,0,-1,0
59.2133,22.3688,23.4178,2.6507,0.3607,0.0000,0.2600,0.9100,0,-1,0
58.7167,24.0183,23.0550,2.3739,0.5124,0.5100,0.1000,0.2600,0,1,0
47.7585,27.0044,28.8070,0.9527,0.4643,0.1700,0.1000,0.6900,0,1,1
72.1575,19.4575,17.8935,3.2793,0.2864,0.0200,0.5800,0.5300,0,1,1
74.1948,28.5450,26.3987,2.1324,0.3824,0.2200,0.2500,0.2700,0,1,0
50.8583,29.7074,31.7330,0.7448,0.3692,0.0700,0.2900,0.1200,0,1,1
66.8748,29.3951,27.5854,1.6962,0.3582,0.5600,0.0100,0.6600,1,1,0
47.0814,27.4632,29.2667,0.3920,0.3519,0.0000,0.1800,0.2200,0,1,0
31.3844,14.3842,12.3189,4.6540,0.2490,0.2200,0.2200,0.5500,0,-1,0
53.4137,16.9455,18.0828,3.8126,0.3087,0.2100,0.0000,0.8700,0,-1,0
72.6162,18.3723,16.3699,4.6870,0.4013,0.3300,0.0400,1.7400,0,1,0
59.9755,19.8517,20.2318,1.7852,0.4759,0.1600,0.6900,0.6100,0,1,1
67.7193,18.6065,16.5606,4.5979,0.4274,0.4300,0.1000,1.1600,0,1,1
80.2957,35.2917,32.6264,2.2901,0.5626,0.2500,0.0100,1.4200,0,1,1
86.6022,52.9071,51.1848,2.3782,0.7235,0.3000,0.0500,0.6300,0,1,0
34.9414,27.7061,27.8343,1.7852,0.5643,0.0300,0.0000,1.3200,0,-1,1
27.6810,36.3458,34.2633,3.3129,0.5906,0.0300,0.4400,2.3800,1,-1,0
43.4797,40.6437,40.6862,1.0009,0.7320,0.1000,0.5600,1.0200,0,-1,0
58.0578,20.8504,21.9019,0.9525,0.5607,0.1300,0.5800,0.1000,0,1,0
35.2341,19.8035,18.8079,1.2762,0.5162,0.1200,0.0400,1.5700,1,-1,0
47.0686,21.8832,22.0838,1.1673,0.5877,0.4700,0.4100,0.4800,0,-1,0
58.2525,15.4743,14.0352,0.7695,0.5035,0.2700,0.0500,0.7200,1,1,0
45.7582,21.1005,22.3099,0.7029,0.4350,0.0200,0.2400,0.7200,0,1,0
39.4761,22.0547,20.9971,1.6217,0.4680,0.1200,0.8300,0.3400,0,-1,0
48.0993,28.4807,29.0426,1.1984,0.6690,0.0000,0.3400,1.3600,1,-1,0
61.5750,24.6365,25.0347,1.3252,0.7430,0.3400,0.4800,0.4900,0,1,0
45.3300,20.4699,21.9764,1.1647,0.8560,1.0000,0.3300,0.1500,1,1,0
46.5970,16.4219,17.0853,0.7399,0.9825,0.0600,0.3700,1.1800,1,1,1
72.3630,17.6044,15.0404,3.4501,0.9890,0.4000,0.5100,2.7500,0,1,0
24.8759,29.4921,27.4389,2.8641,0.5002,0.1600,0.1400,0.8700,0,-1,0
46.5293,38.9515,40.8916,1.0210,0.5611,0.2800,0.2400,0.4400,0,-1,0
62.9376,17.3670,17.3146,2.0634,0.4850,0.1200,0.2600,2.1200,1,1,0
70.6652,19.9064,18.1333,2.5707,0.5842,0.8100,0.0200,1.2700,0,1,0
47.2977,23.1072,24.6605,1.4041,0.7747,0.1400,0.4000,1.5200,0,1,0
30.6566,28.1308,26.5131,2.0771,0.9277,0.4900,0.1000,0.6500,0,-1,0
43.6748,33.4860,33.0373,1.9088,1.1340,0.6200,0.7400,1.6800,0,-1,1
20.5117,44.0278,42.2320,2.2625,0.7897,0.5700,0.0900,2.4000,0,-1,0
33.9920,46.8809,46.0516,1.8789,1.0366,1.1900,0.4200,1.6100,0,-1,0
64.1957,22.4801,22.0093,1.0284,0.4533,0.1600,0.0100,1.0300,0,1,0
55.3102,31.3647,31.5373,0.7117,0.4318,0.3200,0.1900,0.5200,0,1,0
42.7394,24.4892,24.2828,0.4851,0.4417,0.1100,0.5200,0.2500,1,-1,0
53.6182,21.5806,22.8950,1.0275,0.5372,0.6300,0.4500,0.2300,0,-1,0
72.5328,24.4134,21.8863,3.8734,0.5412,0.0900,0.0000,2.2000,1,1,1
74.9506,32.2215,29.6785,3.1259,0.3399,0.2500,0.0800,1.0300,0,1,1
68.1527,38.3941,36.9537,2.0849,0.4193,0.6800,0.2800,0.0900,0,1,0
55.9323,27.6272,29.5148,0.3817,0.4898,0.0400,0.4300,0.3400,0,1,0
35.4451,24.5369,22.9313,0.9935,0.3972,0.0100,0.2100,0.8800,1,-1,0
50.0832,23.9851,25.6662,1.2705,0.3992,0.4300,0.0000,0.4900,0,-1,1
35.0352,24.4586,23.5275,1.1017,0.5693,0.5600,0.5300,0.6300,0,-1,0
56.8188,24.1330,24.9534,0.9836,0.5959,0.0700,0.1200,1.5600,0,-1,0
61.6953,29.7998,28.6340,3.7672,0.4595,0.5400,0.0200,0.2700,1,1,0
36.9420,21.8419,21.6970,2.7036,0.5637,0.4100,0.1100,1.8900,0,-1,0
45.0312,31.5719,31.2862,0.9852,0.7379,0.2300,0.0000,0.5300,0,-1,0
63.6501,23.1233,22.7554,2.2562,0.6730,0.3800,0.2100,0.8400,0,1,0
55.8187,25.7950,25.9351,1.0274,0.5818,0.1800,0.3800,0.8000,0,1,0
35.6913,20.1926,19.0120,1.0964,0.4301,0.2200,0.2700,0.2800,0,-1,0
39.5341,22.4833,23.2521,2.1506,0.5453,0.8900,0.3700,0.7700,0,-1,0
58.1049,19.6162,20.3979,0.9070,0.5600,0.3100,0.1800,0.7100,0,-1,0
35.7325,16.4159,15.5800,2.2982,0.6811,0.0900,0.4100,2.0900,0,-1,0
63.3215,18.1580,17.2494,1.4449,0.4009,0.0100,0.0000,0.5800,0,1,0
41.7804,13.8902,14.2395,0.7538,0.3805,0.3000,0.0500,0.4100,0,-1,1
27.2164,24.5200,21.6798,3.7787,0.4302,0.5200,0.6500,0.4100,0,-1,0
47.4017,44.3814,45.8177,1.2935,0.6112,0.3200,0.0600,1.5400,0,-1,0
52.8876,28.3800,30.3844,2.6032,0.4964,0.4400,0.0300,1.0400,0,1,0
41.9820,11.7080,11.1771,2.0615,0.4387,0.0600,0.2100,0.5800,1,-1,0
52.7741,11.3077,11.2354,0.9874,0.3782,0.4500,0.0400,0.1200,0,-1,0
55.7953,14.2083,14.6654,0.8608,0.3614,0.2300,0.0000,0.2100,0,-1,1
24.4594,15.2156,12.3127,6.1664,0.4880,0.0000,0.6200,1.5300,0,-1,0
27.7938,28.6155,27.4834,1.9537,0.6094,0.6200,0.1700,0.5400,0,-1,1
33.0177,41.4339,40.2918,0.9000,0.5355,0.0300,0.4500,0.0400,0,-1,1
31.1625,44.4009,43.7558,1.8015,0.3815,0.6100,0.0800,0.3500,0,-1,0
58.8514,36.3099,39.0092,0.6964,0.4042,0.0000,0.0800,0.4900,0,1,1
77.9364,37.6036,35.3343,5.8814,0.5131,0.7700,0.2400,1.2900,0,1,0
61.6915,43.8373,45.1000,3.0902,0.6976,0.4200,0.3600,2.0600,0,1,0
50.6855,37.1856,40.0107,0.8426,0.8254,0.0000,0.7100,0.7100,0,1,0
30.1541,36.7522,36.3881,4.3932,1.1027,0.1300,0.4800,2.8800,0,-1,0
65.9853,29.6162,29.3857,1.7541,0.4033,0.1200,0.0600,0.6200,0,1,0
51.3213,24.4655,26.0486,0.3869,0.3520,0.0500,0.3600,0.2800,0,1,0
42.9187,18.8679,18.2634,1.4115,0.3820,0.2100,0.4400,0.2000,0,-1,0
28.0662,23.8272,22.0368,1.8138,0.4565,0.4500,0.0100,0.7900,1,-1,0
45.0835,36.9429,37.7250,0.8265,0.6691,0.1200,0.2700,0.2600,1,-1,1
20.4101,30.0750,27.0987,2.7555,0.7418,0.3600,0.5000,0.9700,0,-1,0
45.7297,32.4047,34.2394,3.4258,0.8431,0.4400,0.3100,0.9900,0,-1,0
61.5796,18.5037,17.3575,2.2646,0.6175,0.6500,0.2000,0.0700,0,1,0
46.3768,19.7210,21.0585,0.5592,0.5018,0.3300,0.0300,0.5600,0,1,1
60.4133,17.4007,16.9470,1.4883,0.6272,0.4600,0.2400,0.0100,1,1,0
42.8386,16.9616,18.0220,0.3994,0.4804,0.1600,0.0000,0.7200,0,1,0
58.7554,12.4587,12.1987,1.7687,0.4926,0.2100,0.2300,1.2800,0,-1,0
64.7076,21.5703,20.6154,1.5914,0.5419,0.2400,0.1600,0.2000,1,1,0
37.9018,18.5204,18.0903,0.9124,0.6107,0.4200,0.0400,0.8100,0,-1,1
30.8326,25.5492,24.5020,3.5867,0.5093,0.0400,0.3200,1.0600,0,-1,0
26.1243,28.5371,26.5217,3.2029,0.5852,0.2200,0.8700,0.9100,0,-1,0
40.9069,34.0179,34.3298,0.7381,0.7351,0.3700,0.2500,0.9600,1,-1,0
59.8264,15.9642,15.8031,1.0907,0.4388,0.2900,0.1000,0.1100,0,1,1
72.6055,33.1762,31.4396,0.8331,0.4163,0.1700,0.0000,0.3700,0,1,0
70.6388,29.9581,27.9515,3.5802,0.4378,0.3000,0.2600,1.3000,0,1,1
78.9737,39.1916,36.8498,5.9239,0.5387,0.1700,0.0000,1.4600,0,1,0
66.1552,43.9381,44.2257,0.8335,0.7228,0.0600,1.0400,0.2500,0,1,0
53.0271,42.9279,45.2835,0.7133,0.7806,0.4800,0.1800,0.5800,0,1,0
38.6657,32.5477,32.8994,2.1747,0.6872,0.1300,0.6400,2.9900,0,1,1
73.5908,21.7848,19.7575,5.2914,0.6914,0.1200,0.0000,2.9500,0,1,1
77.9496,33.4362,31.3269,2.3414,1.0126,0.1300,0.0200,3.6800,0,1,1
83.8619,53.0130,50.6582,1.8348,1.5250,1.4500,0.1500,2.9800,1,1,0
53.7331,43.4885,46.5866,0.5274,1.2442,0.0200,1.1100,2.0700,0,1,1
72.5563,24.7808,23.4088,3.2424,0.6786,0.0600,0.1100,1.6200,0,1,1
77.2007,42.7487,40.9170,1.2597,0.7666,0.9300,0.1900,0.1600,0,1,0
48.0849,25.8767,27.4001,0.4614,0.7926,0.3000,0.1000,0.8400,0,1,1
67.6419,16.9287,15.5149,2.0412,0.6464,0.1100,0.0000,0.8900,0,1,0
43.3002,23.7612,24.3140,1.3898,0.6642,0.1900,0.1900,3.1300,0,1,0
33.4574,27.2964,25.9976,0.7434,1.0451,0.9000,0.6600,0.2400,0,-1,0
51.8038,25.3226,26.6098,1.3413,0.9214,1.6900,0.3400,0.4900,0,-1,0
66.1989,16.9396,16.1823,1.7008,0.3851,0.3800,0.1700,0.4900,1,1,0
51.1556,18.7723,17.4427,5.4537,0.5535,0.1900,3.5900,0.8300,0,1,0
38.7688,28.3655,27.6442,0.8845,0.5885,0.1600,0.2200,1.1700,1,-1,0
51.7635,41.5090,42.8422,0.6085,0.4720,0.1300,0.1200,0.4100,0,-1,0
69.5928,22.7642,21.3547,1.9539,0.4394,0.1600,0.0900,1.6000,1,1,0
54.3141,24.6934,25.5685,1.5205,0.4843,0.0200,0.2400,1.5800,0,1,0
47.9884,20.5380,22.1027,0.8148,0.6534,0.2700,0.4100,1.2800,0,1,1
62.6756,21.7293,19.6656,3.0436,0.7827,1.9000,0.0000,0.5700,0,1,1
75.4910,29.6432,27.5329,2.4518,0.8191,0.3200,0.2500,1.1600,0,1,0
54.7069,29.8760,31.1153,0.8298,0.6905,0.4700,0.6800,0.0300,1,1,0
47.4158,20.4897,22.0547,1.9563,0.5827,1.0900,0.3100,1.9900,0,1,1
65.2259,18.0262,16.8206,1.2708,0.7811,0.2800,0.7100,1.6200,0,1,0
47.9424,18.3414,19.6362,1.6317,0.8976,0.1900,0.4700,2.9000,0,1,1
68.5653,18.7047,17.3340,3.3874,1.0870,2.4500,0.6200,0.2100,0,1,0
43.3312,19.6930,20.1183,0.8979,0.9575,0.6100,0.2000,1.9900,0,1,0
31.9363,21.0335,20.3205,1.1524,1.0835,0.6500,0.4800,1.3000,0,-1,0
45.7531,24.4509,24.5618,0.5877,1.1955,0.2000,0.4400,0.7100,0,-1,0
59.2555,22.0128,22.4513,1.7490,1.2724,2.7500,0.0500,2.0700,0,-1,0
70.2570,22.8185,21.0775,2.8775,0.6810,0.0100,0.4700,2.1600,0,1,0
64.8623,36.6159,36.9238,2.8183,0.9342,0.1300,1.4000,2.0100,1,1,0
60.8684,31.0171,30.3226,2.2199,0.9838,3.6700,0.6900,0.0900,0,1,0
46.9623,26.4275,27.4962,1.4792,1.0853,0.8600,0.9100,0.3000,0,1,0
53.1183,27.6393,29.2611,1.3422,1.1438,0.1700,3.6700,1.5000,1,1,0
47.1878,15.5281,16.6416,2.4884,0.9668,0.3700,0.1000,5.5000,1,1,0
40.5481,16.3177,14.7099,3.1377,1.1576,1.2100,3.4300,0.4500,1,-1,0
29.6456,20.0305,17.8107,1.5004,1.4205,0.9000,0.1000,5.1300,0,-1,0
51.6481,40.8571,42.4342,1.1715,1.5352,0.0700,0.5800,2.8300,0,-1,0
54.8568,27.0126,28.9969,0.8139,1.0860,0.1700,0.1200,2.3500,1,-1,1
32.0389,26.7464,25.2902,0.9269,1.1934,1.3200,0.2700,0.7900,0,-1,0
54.1817,15.5637,16.3625,1.6458,0.8516,1.1700,0.0900,1.3400,1,1,0
72.0787,14.5417,11.9442,5.6510,0.9597,0.2700,0.6000,6.5800,0,1,0
64.9665,23.5155,23.0516,2.5182,1.3465,0.3700,3.8500,1.2800,0,1,0
45.8056,23.1087,22.6469,0.9528,1.4959,0.3500,2.8300,2.0100,0,-1,0
64.4477,12.0057,10.7701,2.8098,0.9349,0.0900,0.0300,2.8900,0,1,0
39.7590,18.5194,17.8493,1.1692,0.8700,0.4600,0.8800,1.4600,0,1,0
34.4916,22.2068,21.1373,2.7600,1.0012,1.4700,0.7100,4.4200,0,-1,0
51.2951,27.7531,29.7510,1.5740,1.1914,0.4700,0.0900,2.4400,0,-1,1
35.7241,26.0916,24.0398,2.3540,1.0851,0.0400,2.0500,0.9900,1,-1,0
49.9160,32.8163,34.3236,0.6538,0.7220,0.5800,0.0000,0.6800,0,-1,0
65.6633,18.6648,18.4078,2.9613,0.6057,0.3300,0.7100,0.8300,0,1,0
44.3299,22.1013,22.1460,1.4992,0.7172,0.5100,1.5000,0.8800,0,1,0
34.4719,22.9163,21.7314,2.4698,0.8697,0.0200,1.2400,2.0100,0,-1,0
49.8837,22.4347,24.1483,1.1074,1.0804,1.4000,0.1000,0.4600,0,-1,0
70.0987,21.4779,19.5900,2.0623,0.7128,0.0900,0.5500,1.1400,0,1,0
51.3691,27.2761,29.2535,0.6418,0.5649,0.0600,0.8600,0.3700,1,1,0
42.5856,22.0283,21.9734,3.5107,0.6323,2.8200,0.2500,1.8500,0,-1,0
53.6843,22.7182,21.5429,2.1430,0.7418,1.8800,0.7000,0.1600,0,-1,1
32.3722,19.3130,18.6279,1.8033,0.9566,0.6100,0.2200,0.3200,0,-1,0
62.5500,16.4551,15.9393,1.0127,0.5490,0.7900,0.0100,0.5700,0,1,0
35.0362,17.9886,16.5121,2.3743,0.8045,0.1100,0.4300,3.6400,1,-1,0
50.5367,19.7510,20.6326,0.7309,0.9176,1.2300,0.2900,1.2600,0,-1,0
65.1170,18.3005,17.5002,3.8799,1.0470,0.0400,0.4100,3.2900,0,1,1
83.5400,33.5315,30.4460,1.6395,1.4631,1.6900,0.3500,2.8400,0,1,0
40.4006,29.5139,29.8364,0.9082,1.0790,0.3900,1.5100,0.2300,0,-1,0
59.1474,19.9696,21.0024,1.0327,0.9767,0.3400,0.5500,2.5800,0,1,1
69.5775,15.8135,14.2702,3.9797,0.7127,1.1100,0.1300,1.9100,0,1,0
47.6130,16.3891,17.0812,2.0457,0.8133,0.6200,0.4100,1.9000,0,1,0
38.0485,18.4182,17.2285,1.0360,0.9363,0.2200,0.3600,1.2400,0,-1,0
48.1551,19.7206,21.0816,1.3703,1.0248,1.3400,0.6600,0.4500,1,-1,0
62.9428,12.4848,10.7735,0.9480,0.5720,0.9700,0.3200,0.2500,0,1,0
45.3235,27.1893,29.0612,2.0498,0.5458,0.0200,1.0400,1.3500,0,1,0
29.7264,27.2500,26.5702,2.3261,0.6716,0.7600,0.9100,0.0800,0,-1,0
52.3775,17.5767,18.2944,1.0743,0.6367,0.9900,0.3900,1.1400,0,-1,1
27.9704,22.8425,20.4761,1.6263,0.8162,0.4200,1.6800,0.1400,0,-1,0
44.1434,44.2521,44.2004,1.2584,0.8600,0.4400,0.2100,0.9300,1,-1,0
63.9110,26.2982,26.2439,1.1185,0.4886,0.3500,0.0700,0.7400,0,1,0
42.7339,23.9676,24.2482,1.2044,0.5647,0.2000,0.1300,1.8300,0,1,1
65.3079,16.6815,15.0547,5.2363,0.7820,1.5700,0.1400,2.4100,0,1,0
46.9177,16.8388,17.6740,2.5070,0.9823,0.5800,0.8000,3.1700,1,1,0
34.9270,19.7751,18.7243,0.7817,1.0567,0.1900,0.1200,2.3100,1,-1,0
57.8951,16.0123,15.6237,0.8250,0.5755,0.5400,0.3400,0.2200,0,1,0
41.9610,15.8754,15.8272,1.3112,0.6100,0.2100,0.3000,1.8100,0,1,0
46.6331,20.7643,21.0302,1.3802,0.7796,0.1900,0.3900,2.1000,0,-1,0
63.6440,17.7033,16.4539,3.9171,0.9567,1.2200,0.1500,2.5500,0,1,1
68.0924,24.5388,23.4359,7.1581,1.1589,1.4800,1.2600,6.5700,1,1,1
64.3823,18.2713,16.7399,3.8770,0.9333,0.0300,0.9300,3.8000,0,1,0
41.3578,11.8365,11.3521,0.6529,0.5308,0.5400,0.3600,1.1000,0,-1,0
30.1598,14.5869,12.0005,4.5172,0.6992,0.1700,0.3600,4.9500,0,-1,0
60.8223,30.9138,32.0422,1.5605,0.6803,0.7300,0.1700,2.1200,0,1,1
73.2119,21.3501,18.7521,3.5281,0.7508,1.0800,0.0400,2.0100,0,1,0
56.8263,25.6236,26.0183,0.5688,0.8175,0.0000,1.3100,0.4300,0,1,0
35.9173,26.7207,26.3625,2.6602,0.7125,0.2300,0.8300,2.9500,0,1,0
34.2785,34.3705,32.6402,5.8138,0.4433,0.0900,0.8500,0.7700,1,-1,1
20.4603,50.4091,47.6090,4.1462,0.9334,0.0000,1.3800,6.3700,1,-1,0
56.6550,30.9845,32.7320,1.5245,0.7184,0.1100,0.1200,1.4000,0,1,0
41.7066,25.1053,26.0556,1.2570,0.5553,0.3200,0.1400,1.6400,0,1,1
63.4878,19.0589,18.8646,1.0210,0.6284,0.2400,0.1000,1.1200,0,1,0
49.6158,17.1361,17.3241,1.0436,0.4526,0.1200,0.8000,0.2800,1,1,0
35.2690,24.8819,22.6283,4.5125,0.5786,0.6700,1.3100,1.4100,1,-1,1
20.3708,43.1850,40.1941,2.2243,0.8735,0.0700,0.0200,4.5200,0,-1,0
33.8348,51.4579,49.5845,0.6992,1.2038,0.6500,1.7800,0.6100,0,-1,1
33.4295,49.1842,47.8427,1.8213,1.0061,0.3100,2.3400,0.3700,1,-1,0
49.3005,27.9005,29.2282,0.6684,0.8121,0.6500,0.4100,1.2100,1,-1,1
31.9820,31.6542,29.5543,3.9162,1.1064,0.4800,2.5800,0.9900,1,-1,0
44.0925,35.6920,36.3320,3.5165,1.3364,0.0100,1.4000,1.7500,0,-1,0
62.1651,11.6660,10.5468,1.1595,0.6536,0.6200,0.4500,0.2600,0,1,0
50.4590,19.9861,20.4579,1.3454,0.6144,0.2800,0.4300,1.3600,1,1,1
67.9320,27.7755,25.7017,2.0901,0.6754,0.2400,0.3300,1.3900,0,1,0
55.4358,32.8085,33.7698,0.4297,0.5634,0.4200,0.6200,0.2500,1,1,0
39.3851,25.5427,25.3945,2.5054,0.7751,0.2600,0.9800,2.1900,0,-1,0
67.9134,15.0827,13.3109,2.0578,0.5433,0.0200,1.0600,0.8900,0,1,0
38.6186,22.4978,22.5660,1.2657,0.5213,0.2000,0.1700,1.1900,0,-1,0
58.6198,19.2593,19.0425,0.6603,0.4511,0.2900,0.1700,0.6600,0,1,1
80.0081,31.2883,28.3780,2.3058,0.4016,0.2000,0.0000,1.3300,0,1,0
56.1813,30.7216,31.8142,0.8942,0.5424,0.3500,0.9400,0.1300,0,1,0
55.9036,28.3355,29.2635,1.2842,0.6226,0.2500,1.5900,0.0400,0,1,0
39.4201,21.3835,21.6014,1.3733,0.6151,0.7700,0.2800,0.1300,0,-1,0
60.7342,15.2278,14.7200,0.6317,0.3943,0.1700,0.0000,1.1000,0,1,0
58.0618,19.3582,19.9963,0.7434,0.3994,0.6100,0.5100,0.3000,0,1,0
35.2227,17.4503,16.0376,1.6418,0.4371,0.1200,0.2700,2.1800,0,-1,0
57.5957,20.7417,22.2682,0.5734,0.4815,0.3400,0.0200,0.6200,0,-1,0
65.7141,14.8737,14.3739,2.1159,0.4015,0.4300,0.2000,0.6700,0,1,0
41.1111,12.6856,10.7932,1.0776,0.4842,0.0100,0.4600,1.6200,0,1,0
34.4639,30.3834,28.2981,1.6899,0.4230,0.6500,0.5900,0.2000,0,-1,0
41.5960,29.9064,30.8489,0.9612,0.4604,0.8400,0.5800,0.8500,1,-1,0
58.9555,17.8219,17.9043,1.7994,0.3337,0.0400,0.3100,1.1200,0,1,0
51.5530,18.2360,19.0729,0.4967,0.3578,0.0800,0.1800,0.4900,0,1,0
54.4990,9.8646,9.9900,1.0394,0.3790,0.0000,0.8100,0.3300,0,1,0
39.9524,11.6262,9.9988,1.4103,0.4095,0.0500,0.2700,0.5300,0,1,0
34.0608,23.8145,22.9002,1.0806,0.4402,0.3300,0.1800,0.7000,0,-1,0
54.9978,20.6560,21.5296,0.6501,0.4811,0.3200,0.0200,0.4800,0,-1,0
63.7133,20.7711,19.8626,1.0224,0.4835,0.4200,0.3500,0.4900,0,1,0
40.3350,20.6511,20.5874,1.9828,0.4765,0.2700,0.3700,1.1100,0,1,0
47.8815,19.2930,20.7536,1.2843,0.6961,0.5800,0.3200,1.6000,1,-1,1
24.7499,27.1541,24.4984,1.9483,0.9119,0.7200,0.4300,2.2300,0,-1,0
55.7199,38.8206,41.3574,1.1966,0.6179,0.1500,0.0000,1.4400,1,-1,0
61.4848,30.5676,32.0404,1.1458,0.7696,0.2000,0.3900,1.4600,0,1,0
47.3322,31.0585,30.2459,1.2030,1.0130,1.2800,1.2800,0.4100,0,1,0
37.2146,34.8402,33.3458,1.4025,1.1256,0.0700,1.8700,0.4700,0,-1,0
56.7023,27.1382,28.9233,0.7527,0.5937,0.1200,0.3600,0.7600,0,1,0
66.6410,17.7887,17.0953,1.2803,0.7322,0.0700,0.2100,3.8900,0,1,0
38.9329,15.3786,14.4003,1.3232,0.7889,0.1900,0.5400,0.3700,0,-1,1
22.7593,25.4541,22.0615,5.7587,0.8442,0.4200,2.2200,4.6500,0,-1,0
36.8424,34.5607,31.3867,3.5547,1.0136,0.0100,3.8900,1.3900,1,-1,0
66.4904,16.8648,16.8161,2.2166,0.7745,0.1100,0.4200,1.4000,0,1,1
