directionIntent,rsi,rvol,atrPercentage,prevADX,bodySize,target_win
-1,45.5745,2.2484,0.1731,25.2351,0.0600,0
1,61.7971,4.1378,0.1680,17.5465,0.0200,0
1,50.1840,1.2788,0.1846,14.8561,0.1200,0
-1,29.3064,1.7835,0.1841,13.2635,0.3200,0
-1,24.8809,2.1808,0.2279,18.1992,0.2900,0
-1,48.5828,1.1663,0.1773,32.7874,0.0400,0
-1,32.0515,3.6894,0.1548,24.5006,0.3600,0
-1,20.5071,2.7570,0.2304,37.5944,0.3800,1
-1,36.2484,2.5364,0.2404,38.8107,0.0100,0
-1,22.4732,5.7761,0.2546,24.1054,1.0400,0
1,56.8830,4.2407,0.2406,26.0847,0.0900,0
1,51.9927,1.0437,0.3205,20.8335,0.0001,0
-1,36.8894,1.4210,0.3699,14.7912,0.2200,0
-1,52.9129,0.5966,0.3352,19.8039,0.2000,1
-1,32.5046,1.1039,0.2542,18.0228,0.0600,0
-1,23.8049,3.0157,0.2766,22.2450,0.4700,0
-1,61.9261,10.4076,0.3293,47.7120,0.9400,0
-1,60.1943,1.1514,0.1677,22.0744,0.1600,0
1,49.2155,2.0717,0.1772,22.7655,0.2800,0
-1,32.1763,0.5979,0.1657,15.2849,0.2200,0
-1,44.6621,1.0504,0.2278,23.2520,0.0500,0
-1,34.1799,11.1724,0.2361,20.9622,0.0900,0
-1,42.1816,0.8083,0.4049,36.2305,0.1000,0
-1,20.2679,10.1843,0.3573,33.6586,1.6500,0
-1,29.2850,1.0609,0.5224,50.7113,0.2100,0
1,76.0621,6.2638,0.1708,15.6642,0.4400,0
1,42.5530,3.7918,0.1511,50.5106,0.1200,0
-1,33.3173,1.6841,0.1551,37.9092,0.0400,0
-1,52.6900,0.4242,0.1520,32.6776,0.0100,0
-1,48.1702,0.3944,0.1576,29.4168,0.1100,0
-1,47.1672,1.9466,0.1656,17.9449,0.0100,0
1,72.7125,5.7144,0.2526,14.7602,0.4800,0
1,57.2767,0.7729,0.3219,25.5587,0.1800,0
-1,40.2433,0.9346,0.1697,18.3387,0.0400,1
-1,29.7645,1.6124,0.1648,26.5221,0.0300,0
-1,28.2913,2.5294,0.2162,31.5687,0.1600,1
-1,23.9710,6.2458,0.2406,40.8300,0.4800,0
-1,38.9401,0.6928,0.2442,46.7437,0.1700,0
1,59.9850,0.8659,0.1828,19.8846,0.0200,0
1,71.3019,2.5463,0.1772,21.8160,0.3800,0
1,48.1467,1.4978,0.1744,25.9605,0.0600,0
-1,34.5840,0.6424,0.1308,18.1971,0.1300,0
-1,51.3243,7.4671,0.1434,25.7993,0.0200,0
-1,33.4545,0.4125,0.1491,19.1479,0.2100,0
-1,58.2111,1.1703,0.1665,31.7079,0.3200,0
-1,38.6471,0.7358,0.1512,20.1144,0.1500,0
-1,26.7542,8.3968,0.1792,15.6666,0.5800,0
-1,50.2613,2.6922,0.2611,30.1516,0.2800,0
-1,41.1565,0.2182,0.1935,16.8865,0.0900,0
-1,45.8379,2.4833,0.2069,21.9938,0.1900,0
1,59.0092,3.4612,0.1844,13.4902,0.2800,0
1,66.0825,2.2188,0.1725,14.1676,0.2100,0
1,35.2550,3.1265,0.1998,27.5790,0.6000,0
-1,23.2619,5.6855,0.3867,27.2291,0.8400,0
-1,31.9641,1.8642,0.5786,33.0260,0.7900,0
1,70.5058,1.6441,0.4390,19.2153,1.6300,0
1,50.1617,0.5294,0.5314,20.1038,0.1700,1
1,74.3436,3.9492,0.3506,34.1381,0.7000,0
1,47.4544,0.6509,0.2267,32.8147,0.0600,0
1,70.4649,3.4829,0.1710,15.7927,0.4100,0
1,74.3602,1.2993,0.2266,22.3337,0.0800,0
1,80.3114,3.8916,0.2836,34.4331,0.4300,0
1,46.5221,0.2627,0.1436,31.9663,0.0300,0
-1,30.8318,3.4431,0.1545,20.6155,0.2600,0
-1,43.9749,0.2136,0.1703,26.6522,0.0300,0
-1,55.3738,6.2714,0.2387,23.6388,0.0100,0
1,67.7709,2.5765,0.2047,33.1373,0.2700,0
1,67.9127,1.1714,0.2170,39.2283,0.0600,0
1,58.9892,1.7484,0.2620,41.1290,0.0001,0
-1,36.4423,1.0563,0.2834,32.7342,0.2300,0
-1,55.3090,1.5401,0.3307,27.8766,0.0200,0
-1,49.8135,1.0397,0.3768,24.2980,0.3700,1
-1,29.3473,2.1875,0.2914,16.1695,0.1300,1
-1,29.4721,0.7459,0.2969,43.7816,0.0500,0
-1,38.5656,1.1036,0.2957,52.9840,0.1700,0
-1,56.5482,0.1347,0.2579,41.3357,0.0900,0
1,68.3324,3.3188,0.2146,24.3503,0.3300,0
1,46.0553,4.6441,0.3008,29.6091,0.5300,0
-1,34.0453,0.8831,0.2724,16.5901,0.3800,0
-1,59.6622,3.7239,0.2546,22.5644,0.3500,0
1,62.8344,0.4026,0.3092,21.9128,0.2800,0
1,75.6255,0.7555,0.3407,24.1938,0.5200,0
1,82.8126,2.0252,0.4088,28.9072,0.7100,0
1,46.5208,0.6416,0.2345,24.4256,0.0400,0
-1,38.2335,0.5799,0.2198,11.7647,0.0500,0
-1,59.1780,0.7001,0.2018,12.5984,0.1900,1
-1,38.6623,1.5366,0.2264,11.0751,0.1700,0
-1,42.7095,2.8747,0.2549,18.0654,0.0200,1
-1,29.6987,2.4352,0.2889,32.3136,0.1200,1
-1,17.2562,8.3931,0.3448,46.7250,0.7200,0
1,50.6411,1.5880,0.3102,28.9779,0.1300,1
1,71.7465,0.9423,0.3343,26.1977,0.1600,0
1,54.2464,0.8975,0.4671,39.7493,0.2200,0
-1,35.9936,2.6425,0.5319,34.7614,0.3900,0
-1,53.8928,0.6375,0.5188,29.8409,0.5400,0
1,67.7564,7.3493,0.4175,12.6807,0.4200,0
1,72.5121,1.5195,0.5046,25.6225,0.8900,0
1,55.0271,0.7183,0.6207,34.9649,0.1400,0
-1,33.7735,0.9233,0.2320,14.0136,0.2300,0
-1,52.0218,0.7888,0.2174,20.2694,0.2300,0
1,70.0914,0.7537,0.1965,35.9327,0.0400,0
1,52.5810,1.0695,0.2177,38.4255,0.3300,1
1,70.9419,1.9691,0.2680,36.9934,0.1600,0
1,51.5959,2.0972,0.2697,56.4212,0.0500,0
-1,33.1420,0.9021,0.2614,34.2741,0.3200,0
-1,49.6417,0.5304,0.1721,21.5725,0.0600,0
-1,31.0884,5.3965,0.2036,10.9550,0.4300,0
-1,44.1370,3.0981,0.3113,13.3240,0.4800,0
-1,38.3963,2.2800,0.4558,12.0598,0.4200,0
-1,46.3949,1.6310,0.3973,17.5238,0.3000,0
1,59.9612,1.1089,0.3788,18.2100,0.1200,1
1,78.2360,2.7458,0.4109,24.3163,0.5300,0
1,86.4346,3.4733,0.5283,33.7679,1.2800,0
1,51.5429,2.0020,0.6583,39.1375,0.5700,0
-1,38.0207,0.3007,0.3870,19.9311,0.0800,0
-1,34.7186,3.4887,0.3328,13.7609,0.5500,0
-1,41.2290,2.3768,0.2804,35.8235,0.1700,0
-1,30.4071,1.3287,0.3195,32.6019,0.3200,1
-1,17.4713,1.5657,0.4427,40.5089,0.5100,0
-1,43.5638,4.4847,0.3997,33.1147,0.1400,0
-1,25.8718,3.8433,0.5451,35.2016,0.9100,1
-1,27.1278,2.0740,0.2363,43.3275,0.1300,0
-1,33.2771,1.9526,0.2948,46.8392,0.1800,1
-1,19.4449,3.0339,0.3549,44.1068,0.2200,0
-1,42.0821,1.2275,0.4064,44.8861,0.2200,0
1,61.7769,1.1479,0.4612,32.7031,0.3300,0
1,53.4736,1.6970,0.5656,37.6477,0.0500,0
-1,41.4838,1.0768,0.3346,19.0582,0.0700,0
-1,55.8613,0.8522,0.3142,21.0783,0.1900,0
1,75.0727,1.1423,0.2250,20.0214,0.1800,0
1,45.2520,1.1758,0.2529,24.6708,0.3700,0
1,49.6656,0.8877,0.1874,19.6582,0.1700,0
1,58.8147,1.1627,0.2084,12.9954,0.1900,0
1,48.5676,0.7520,0.1980,32.5892,0.0400,0
1,50.9495,1.5262,0.2112,25.1120,0.1800,0
1,61.4592,3.6446,0.1933,21.9897,0.1800,0
1,45.9388,0.6114,0.1886,26.9471,0.0900,0
1,46.7845,4.6573,0.2599,26.6193,0.2600,0
-1,30.7080,1.2313,0.3302,31.4406,0.0700,0
-1,54.9106,3.2996,0.2338,15.6552,0.1300,0
1,67.9853,3.5383,0.2394,23.4833,0.1800,0
1,36.5305,2.7723,0.2098,28.4647,0.3400,0
-1,37.9263,4.1172,0.1697,18.8157,0.0200,0
-1,55.6393,0.7665,0.1370,17.6977,0.1100,0
1,65.5392,1.6147,0.1375,13.9941,0.1300,0
1,58.3717,1.1685,0.1705,17.9569,0.1400,0
-1,40.5985,1.4530,0.1792,21.1375,0.0600,0
-1,46.7109,4.8308,0.1558,16.2997,0.1100,0
1,70.5576,1.1465,0.1064,19.9991,0.1100,0
1,53.6909,1.3318,0.1111,26.5944,0.0100,0
-1,27.5138,3.3534,0.0902,18.5291,0.1600,0
-1,49.1474,1.2968,0.0955,22.7262,0.0500,0
1,56.6944,2.2325,0.1096,16.4860,0.0400,0
1,44.6684,0.6993,0.1285,13.2536,0.0600,0
-1,40.2965,2.8586,0.1062,15.0544,0.0500,0
-1,27.6600,4.2944,0.1361,21.3840,0.1600,0
-1,65.2570,6.5081,0.1769,29.0775,0.4900,0
1,81.0674,11.7701,0.2887,29.3794,0.2900,0
1,47.8605,3.0525,0.2148,34.7831,0.0500,0
-1,39.4403,1.5631,0.1965,12.3310,0.1600,0
1,58.0818,1.1122,0.1420,10.7453,0.0900,0
-1,38.5637,0.8666,0.1177,16.0648,0.0400,0
-1,42.6301,3.0301,0.1195,17.8810,0.0200,0
-1,45.3312,1.0659,0.1310,16.8514,0.0800,0
-1,42.8076,0.4824,0.1189,21.2987,0.1100,0
-1,36.8738,5.9986,0.1040,19.2662,0.1400,0
-1,37.5548,1.0390,0.1380,33.0699,0.1100,1
-1,18.4237,5.5619,0.1920,39.8458,0.2800,0
-1,29.6901,2.0830,0.2322,48.2694,0.0200,0
1,68.4983,4.1493,0.1080,12.8514,0.2000,0
1,51.3889,0.6786,0.1199,16.1079,0.1400,0
-1,39.2601,1.1609,0.1022,11.8895,0.1400,1
-1,20.3085,11.2812,0.1480,19.1430,0.4000,0
-1,25.8528,1.4373,0.2007,33.7293,0.1500,0
-1,37.3737,2.5130,0.2781,47.5046,0.0900,0
-1,56.1096,1.0357,0.2529,45.4039,0.1700,0
1,72.2614,7.2234,0.2135,19.7576,0.7300,0
1,55.1542,1.6636,0.2755,25.9464,0.1700,0
1,43.4020,0.8878,0.1855,24.1277,0.2500,0
1,44.4285,2.3868,0.1951,21.6705,0.2300,0
-1,37.5963,2.3625,0.2544,22.7537,0.2700,0
-1,52.8877,0.4071,0.3124,28.8147,0.2400,0
1,66.6462,0.8892,0.4026,26.9343,0.3000,1
1,79.0588,3.2520,0.4905,30.3580,0.6300,0
-1,44.7815,1.1056,0.2519,28.8832,0.1300,0
1,64.7729,1.9112,0.3041,23.9730,0.4700,0
1,43.7003,1.7781,0.3111,24.6658,0.1400,0
-1,33.3053,1.7555,0.1999,11.5037,0.3800,0
-1,34.4885,4.7423,0.2504,21.0791,0.1600,0
-1,58.2535,0.8961,0.2573,19.3250,0.2600,0
1,61.5398,1.4824,0.2229,15.3157,0.0800,0
1,70.2351,2.7343,0.2279,16.3351,0.2700,0
1,60.4837,0.5750,0.3040,28.8656,0.0400,0
-1,29.3951,1.6315,0.3520,26.5945,0.6100,0
-1,56.9474,1.8577,0.2456,13.7639,0.3400,0
1,60.1324,1.6062,0.1672,12.1444,0.0900,0
-1,39.6541,1.8977,0.1362,17.2409,0.0700,0
-1,31.0612,1.0459,0.1260,20.7083,0.0500,0
-1,22.5039,2.9765,0.1637,37.8307,0.1900,0
-1,22.3821,2.0641,0.1808,42.3027,0.2300,1
-1,14.5482,3.4811,0.2123,52.0158,0.2300,0
-1,10.6082,3.0687,0.2528,57.0166,0.2200,0
-1,29.2642,1.1284,0.3228,61.8726,0.2100,0
1,67.8060,3.4587,0.1400,16.3708,0.1400,0
1,46.0684,0.6007,0.1602,19.4150,0.1000,0
-1,35.2360,1.5978,0.1868,18.2250,0.2600,0
1,63.1044,0.5604,0.1565,20.4789,0.1500,0
1,63.5015,2.6508,0.1786,24.1609,0.1200,0
1,62.9666,3.6258,0.2050,36.0870,0.1800,0
1,70.4464,1.6986,0.2397,42.1053,0.1900,0
1,45.0241,1.8546,0.2221,43.4797,0.1300,0
-1,31.5179,2.1047,0.2316,36.2546,0.2500,0
-1,23.5190,5.1619,0.2638,43.8612,0.3500,0
-1,30.3891,2.5184,0.2808,44.8977,0.4000,0
-1,50.4990,1.1405,0.2677,21.5339,0.3300,0
-1,48.8076,3.5383,0.2766,14.3313,0.1900,0
1,69.2924,4.5198,0.2077,20.3331,0.3200,0
1,75.9443,2.8502,0.2174,24.3152,0.4000,0
1,53.1427,0.4303,0.3081,52.7018,0.1900,1
1,76.6036,4.0312,0.3212,42.8258,0.4400,1
1,72.8808,2.1406,0.4879,47.8302,0.3500,1
1,78.0047,1.6765,0.4007,64.4303,0.3200,1
1,80.1736,3.0250,0.4694,67.2257,0.7500,1
1,83.0828,1.4008,0.6696,70.8043,0.5800,0
1,65.2086,0.2686,0.7407,71.3709,0.1400,0
1,44.6814,0.8080,0.5136,56.4013,0.3500,0
-1,28.5203,4.5804,0.1954,13.8627,0.1300,0
-1,52.6625,0.4052,0.2170,18.4589,0.1700,0
1,65.7034,3.6570,0.1742,12.1166,0.0300,0
-1,48.1665,0.6654,0.1495,10.3399,0.0900,0
1,47.6083,6.0970,0.1765,10.8833,0.1700,0
-1,35.9984,1.3294,0.2170,14.0191,0.3200,0
-1,55.0071,2.2869,0.2211,21.5718,0.1500,0
1,59.7181,2.3725,0.2274,16.8079,0.2900,0
-1,37.0674,1.1114,0.3329,16.3915,0.3700,0
-1,29.9173,1.5075,0.4339,15.5660,0.4800,0
1,65.3994,4.1218,0.2425,18.4543,0.3100,0
1,43.4089,2.7013,0.2765,24.5655,0.3600,0
-1,33.3372,0.8203,0.2472,23.6476,0.0500,0
-1,54.3770,1.6757,0.2196,25.3194,0.0800,0
1,61.5533,0.3141,0.1669,17.4112,0.0200,0
-1,33.1249,2.5195,0.1990,16.7592,0.2200,0
-1,48.2016,4.8564,0.2705,35.8510,0.5500,0
1,62.5985,0.2320,0.1515,12.5322,0.0700,0
1,45.2078,3.9400,0.1658,13.7872,0.1100,0
1,52.2957,0.5674,0.1915,12.7818,0.1400,0
-1,35.5119,3.4528,0.1530,14.1573,0.0100,0
-1,45.6096,4.6439,0.1642,19.6376,0.0600,0
-1,36.8069,2.3897,0.2239,14.8677,0.1000,0
-1,36.9065,2.2321,0.2277,16.7476,0.1300,0
-1,57.1101,0.5565,0.2869,19.4940,0.0600,0
1,60.2626,1.4331,0.3233,20.5207,0.0600,0
1,72.5402,1.8277,0.3817,23.9394,1.0000,0
1,51.3394,1.0090,0.5326,48.8119,0.2800,0
-1,40.9550,0.5459,0.3363,15.7983,0.3300,0
-1,55.5557,0.5078,0.3244,14.1217,0.0700,0
1,51.7166,1.7181,0.2501,9.5084,0.2200,1
1,76.1374,5.0752,0.3069,12.9436,0.7400,0
1,49.3774,0.8167,0.3601,23.3468,0.3000,0
-1,38.7103,0.6194,0.4298,19.8481,0.0600,0
1,51.6579,1.8367,0.1778,18.1143,0.1000,0
1,64.2735,7.1801,0.2461,18.9440,0.1900,0
1,49.3256,1.1273,0.3143,31.1626,0.2300,1
1,68.9225,1.9587,0.3137,28.9193,0.0600,0
-1,50.8812,0.8343,0.3316,24.5060,0.1400,0
1,68.8483,1.5199,0.2002,9.1710,0.2600,0
1,44.2824,1.2125,0.1913,23.3527,0.3200,0
1,47.5688,1.0876,0.2263,21.9488,0.1700,0
-1,32.0099,1.4626,0.1567,13.7284,0.0100,0
-1,43.3423,0.7336,0.1506,21.6450,0.0800,0
-1,41.2870,1.0699,0.1290,23.5295,0.0001,0
-1,45.5756,0.7808,0.1401,26.2033,0.0900,0
-1,48.9244,2.2557,0.1527,18.1188,0.0300,0
1,60.4846,5.4199,0.1413,18.2539,0.0700,0
1,48.5884,0.4614,0.1264,17.2317,0.0300,0
-1,36.7063,1.5297,0.1318,15.3841,0.1500,0
-1,40.3273,0.7047,0.1495,18.8981,0.0400,0
-1,39.6305,0.9343,0.1161,27.2483,0.0001,0
-1,44.6628,0.2101,0.1095,33.4378,0.0400,0
1,63.6611,0.9000,0.0923,27.2757,0.1100,0
1,67.6084,4.9231,0.1140,17.5685,0.3000,0
1,57.4488,1.0601,0.1352,24.5383,0.1700,0
1,42.5837,1.1149,0.1813,27.3086,0.2100,0
-1,39.7179,3.7347,0.1436,26.4574,0.0500,0
1,63.5486,0.6203,0.1066,24.2199,0.1600,0
-1,42.3703,0.3909,0.1316,20.4092,0.1000,0
-1,55.0695,2.1892,0.1660,19.6312,0.3100,0
1,58.6876,0.7949,0.1600,12.0912,0.0500,0
1,73.2222,3.1639,0.1374,11.8373,0.2700,0
1,66.7573,1.7619,0.1699,26.5911,0.1500,0
1,53.7678,0.4564,0.1979,34.1629,0.1100,1
1,75.6215,8.1122,0.1778,21.0370,0.3400,0
1,73.9132,2.1977,0.2323,35.3449,0.2400,0
1,56.2377,0.7355,0.2549,50.6442,0.2800,0
-1,38.2221,2.9836,0.2380,38.3021,0.2600,0
1,67.6179,8.0803,0.1913,19.7279,0.3800,0
1,44.0542,1.5942,0.2235,21.3377,0.3400,0
-1,31.1734,2.2994,0.3011,19.6739,0.2000,0
-1,23.5336,3.3900,0.1926,27.0674,0.5800,0
-1,11.6326,5.5165,0.3542,32.9868,0.7700,0
-1,34.6797,1.0100,0.5526,52.4875,0.2500,0
1,76.6719,5.0176,0.1640,20.1570,0.3600,0
1,64.2011,0.5809,0.2014,33.2524,0.1100,0
1,38.6267,5.7968,0.2688,33.9377,0.7100,0
-1,30.5631,4.4104,0.3500,32.4114,0.5400,0
1,63.4623,0.6847,0.1761,25.0110,0.0100,0
1,47.1714,2.8643,0.2090,24.7179,0.1600,0
-1,35.7741,1.6779,0.1661,16.1199,0.0600,0
-1,50.2498,1.0362,0.1806,20.5612,0.0400,0
1,69.3578,5.5853,0.1814,18.7919,0.2000,0
1,39.0318,0.8742,0.2250,21.7401,0.2100,1
1,77.6528,3.3964,0.2114,21.8638,0.4500,0
1,75.3333,2.9187,0.3703,35.0505,0.9200,0
-1,39.2880,0.8957,0.3652,34.8489,0.3900,0
-1,56.2209,1.0459,0.2879,22.3422,0.1400,0
1,63.4029,2.2654,0.2902,19.0600,0.0500,0
1,46.0131,0.8270,0.2706,20.1251,0.2300,0
-1,38.3339,2.2679,0.2518,18.4164,0.0800,0
1,57.4727,1.2604,0.2297,11.9487,0.2100,1
1,72.4404,3.6558,0.2556,24.5055,0.0600,0
1,63.9957,2.4129,0.2229,31.8853,0.2000,0
1,83.4076,3.3443,0.3442,36.1736,0.7000,0
1,81.0548,1.0381,0.4495,52.7947,0.4400,0
-1,30.6333,0.6266,0.1436,17.3781,0.0800,0
-1,56.1965,0.4069,0.1339,16.6398,0.1000,0
1,59.5369,1.7036,0.1578,15.3993,0.0400,0
1,65.7790,2.4951,0.1772,15.3297,0.2300,0
-1,39.9979,1.0261,0.1595,24.2305,0.0700,0
-1,29.8032,2.9028,0.2100,18.2061,0.1800,0
1,58.8277,1.0713,0.2214,16.8243,0.1600,0
1,66.2449,1.7169,0.2444,19.8424,0.3600,0
1,76.1419,3.6517,0.2756,23.6701,0.5000,0
1,76.3084,1.7187,0.3066,29.0724,0.4300,0
1,63.1189,3.5308,0.3671,35.3671,0.1400,0
1,59.1469,1.7328,0.4448,29.5110,0.2900,0
-1,40.6376,0.3898,0.4375,22.8614,0.0100,0
-1,50.9243,0.3847,0.3810,21.4255,0.1200,1
-1,31.5309,1.5347,0.2838,25.3161,0.3100,0
-1,24.4090,3.7625,0.2984,28.2337,0.6100,0
1,53.7274,1.7529,0.1823,21.0348,0.1300,0
1,51.0431,1.0906,0.2011,17.9635,0.1800,0
1,54.6447,2.0631,0.2366,16.4531,0.2900,0
1,50.5928,1.0681,0.2608,14.1338,0.1600,0
-1,30.1517,1.1155,0.2068,10.3937,0.0900,0
-1,56.8030,0.9525,0.1340,17.7020,0.1700,0
1,61.4606,4.0052,0.1459,13.7401,0.0800,0
-1,39.2921,1.0502,0.1542,14.7761,0.0700,0
-1,31.3606,2.2452,0.1928,19.1920,0.1800,0
1,56.3841,1.1312,0.1907,20.0939,0.1200,0
1,62.1802,8.7772,0.2235,12.5173,0.1200,0
1,51.4743,6.3921,0.2713,16.4911,0.0400,0
-1,40.2558,2.2415,0.2384,18.2135,0.2600,0
1,63.9597,1.6948,0.3034,15.0465,0.3300,0
1,54.2373,1.1739,0.3754,21.5571,0.2600,1
1,66.6206,1.5214,0.1828,25.4086,0.1400,0
1,72.1686,4.8328,0.1823,28.1697,0.2400,0
1,55.8364,1.0239,0.2605,39.9116,0.2600,0
-1,39.2000,0.5694,0.2871,31.5775,0.0100,0
-1,47.8347,0.6012,0.2184,22.7148,0.3000,0
1,60.8074,2.9026,0.2342,17.6236,0.2800,0
1,54.8649,1.0066,0.2612,21.7022,0.1800,0
-1,41.7693,1.6613,0.2791,22.5367,0.1100,0
1,65.3737,1.8512,0.2168,9.8658,0.1400,0
1,54.2516,1.4091,0.2550,15.8675,0.0900,0
-1,34.2541,2.4294,0.1551,10.5846,0.2500,0
-1,33.6454,1.5366,0.1764,20.6181,0.1100,0
1,61.2786,2.8625,0.1772,22.0707,0.0700,0
-1,51.8994,0.2894,0.2204,21.7079,0.0400,0
1,62.1025,4.8451,0.1530,18.4684,0.1400,0
1,69.9564,0.6718,0.1934,24.5302,0.2600,0
1,80.0762,4.4318,0.2139,28.5288,0.2400,0
1,53.4032,2.3489,0.2478,37.2950,0.2600,0
-1,25.5975,3.6695,0.4037,33.2455,1.5600,0
-1,36.2384,1.3119,0.5636,37.4039,0.3900,0
-1,55.3285,0.8195,0.5840,38.6121,0.4800,0
1,70.1267,1.6935,0.4483,30.2375,0.2800,0
1,69.9407,2.3713,0.4626,31.5729,0.5200,0
1,43.5849,0.5486,0.4509,29.0872,0.3100,1
1,74.2165,3.2421,0.3941,21.5263,0.6800,1
1,77.2514,2.5947,0.4839,31.6140,0.5500,0
1,43.9237,1.1004,0.3587,40.7865,0.6500,0
-1,32.3368,2.0415,0.2278,10.7795,0.0200,0
-1,37.3618,1.2096,0.2549,23.0946,0.2800,0
1,59.6347,0.9181,0.1766,28.3320,0.0900,0
1,40.5502,2.3845,0.1684,21.0869,0.2100,0
-1,58.3361,0.6258,0.1820,20.5289,0.1400,0
1,71.7054,0.5571,0.1764,22.0320,0.2300,0
1,58.3005,0.4812,0.1815,29.9482,0.1100,1
1,67.6188,2.9442,0.2471,42.3724,0.1300,0
1,75.0329,3.4272,0.3114,48.3395,0.6400,0
-1,34.9229,2.3590,0.3617,34.3923,0.3900,0
1,53.1413,3.0776,0.2291,15.6346,0.0600,1
1,74.1448,2.2805,0.3577,18.7499,0.6400,0
1,62.3519,3.5200,0.5150,30.4192,0.8100,0
1,49.6046,0.7480,0.4634,33.2564,0.3600,0
-1,31.7008,2.2685,0.3457,19.0641,0.6200,0
1,59.1352,1.3549,0.2021,19.7736,0.2100,0
1,41.2250,0.9869,0.1822,14.3248,0.1100,0
-1,30.1625,2.3785,0.2144,16.3820,0.4100,0
1,52.4474,0.7740,0.2159,17.3355,0.1000,0
-1,26.3302,5.6721,0.1544,18.1086,0.4400,0
-1,49.4753,0.5497,0.1508,34.8541,0.0200,0
-1,29.0958,1.6812,0.1305,19.3720,0.2200,0
-1,20.3385,1.7375,0.1815,24.7166,0.2600,0
-1,30.9171,1.6928,0.2660,43.5745,0.0800,1
-1,26.1311,0.7612,0.2230,56.1641,0.3300,0
-1,47.3695,2.7371,0.2377,56.1634,0.3000,1
-1,22.6179,1.6011,0.1719,36.4501,0.0300,0
1,59.9333,2.5913,0.1423,12.6351,0.1500,0
-1,43.8391,1.0476,0.1144,18.5924,0.0600,0
-1,33.5893,3.7509,0.1355,15.1758,0.0700,0
-1,47.8065,2.9281,0.1501,16.7692,0.2200,0
-1,40.4548,1.5136,0.1407,15.1112,0.0900,0
-1,29.9899,4.9499,0.1638,12.2257,0.3400,0
-1,49.0908,0.8864,0.1999,16.8541,0.3000,0
1,58.7500,1.1469,0.1547,8.9866,0.1800,0
1,44.1125,3.5419,0.1518,12.7872,0.2700,0
-1,35.4398,3.4544,0.1723,13.0136,0.1000,0
-1,57.3200,0.8815,0.1948,15.1656,0.2000,0
-1,50.0772,1.3603,0.1845,18.6973,0.0200,1
-1,25.6991,4.8496,0.1819,17.1896,0.2800,0
-1,45.8529,1.2951,0.2479,29.1489,0.0400,0
-1,52.9013,0.6592,0.1322,21.4741,0.0800,0
1,77.9184,1.5858,0.1630,17.6204,0.5100,1
1,70.5375,5.6076,0.1582,46.6188,0.1100,1
1,84.9488,3.6366,0.2190,52.1447,0.4800,0
1,56.0066,0.6476,0.3107,55.1550,0.1500,0
-1,39.4782,1.2755,0.3156,33.9040,0.4000,0
-1,55.6501,1.2129,0.2807,26.5045,0.1200,1
-1,31.0727,4.5595,0.3103,22.0304,0.2300,1
-1,26.2183,7.2037,0.2745,20.2335,0.3200,0
-1,18.9791,4.6417,0.3495,26.6831,0.3000,0
-1,55.0166,3.1396,0.2365,43.2380,0.1300,0
1,68.0263,0.6379,0.2002,26.4891,0.4100,0
1,52.3972,0.5641,0.1891,29.4134,0.0200,1
1,65.4258,2.1850,0.1435,18.2830,0.1100,0
1,50.5199,0.4938,0.1363,19.8555,0.0800,0
1,55.4641,5.4879,0.1158,15.3702,0.0800,0
1,40.6423,2.4274,0.1382,14.4126,0.1200,0
-1,31.2642,0.2620,0.1557,20.2143,0.0500,0
-1,57.7249,0.3256,0.1881,24.6369,0.2600,0
1,65.3745,1.6497,0.2163,23.5840,0.2300,1
1,82.2118,6.5097,0.2890,33.9577,0.7100,0
1,58.2744,0.5331,0.3518,39.9718,0.2200,0
1,48.1760,1.4055,0.2274,13.0341,0.0800,0
1,61.2223,3.4225,0.3611,11.8734,0.3000,0
-1,38.1920,1.7116,0.3848,17.6924,0.5600,0
-1,56.5563,3.0966,0.4163,16.6797,0.2700,0
1,71.8204,1.0759,0.1574,16.6223,0.2400,0
1,38.6592,5.0375,0.1457,24.0873,0.1800,0
1,60.0080,3.5818,0.1674,24.4703,0.4400,0
1,46.1819,2.5123,0.1838,23.3554,0.2000,0
1,61.4838,7.9902,0.1997,17.4025,0.0500,0
1,66.9015,1.9541,0.1867,13.1732,0.0900,0
-1,41.0923,2.3914,0.1985,17.4558,0.2200,0
1,58.8770,0.7208,0.1321,13.5686,0.0300,0
1,62.9998,1.9803,0.1367,21.6186,0.0800,0
1,43.4789,3.7474,0.1697,21.7239,0.1900,0
-1,45.8922,1.2376,0.1281,12.4118,0.0100,0
-1,27.0844,2.7367,0.1758,14.3585,0.1600,0
-1,40.9670,0.9750,0.1928,20.6168,0.0500,0
-1,52.8149,3.5704,0.2500,20.3230,0.3500,0
1,59.1339,4.7042,0.2535,18.2817,0.2100,1
1,75.4596,2.8045,0.3249,27.8201,0.0100,0
1,45.5167,2.1207,0.3572,31.6933,0.6200,0
-1,36.6401,2.6713,0.2718,12.0025,0.2400,0
-1,43.0694,2.2575,0.3575,22.7453,0.3700,0
-1,54.2795,0.5533,0.2324,21.1397,0.1900,1
-1,32.4858,2.0636,0.3419,16.6977,0.4200,0
-1,48.8138,2.4397,0.3697,21.8649,0.3300,0
1,69.8780,1.1537,0.2085,20.5547,0.1500,0
1,76.5365,5.9750,0.2042,31.9403,0.2400,0
1,51.9594,0.3354,0.2487,42.9947,0.2700,0
